SITE,TRANSECT,YEAR,SP_CODE,mean_wet_weight,median_dry_weight,median_wet_weight,mean_dry_weight,NETWORK,PI,QUAD,SIDE,COUNT,AREA,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES,NOTES,geometry,transect_mean_wet_weight,transect_median_dry_weight,transect_median_wet_weight,transect_mean_dry_weight
Baker North,4,2014,SL,72.27304231639393,6.56958938178544,78.572964918935,6.56958938178544,KEEN ONE,Byrnes,24,I,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"""SLJ is a mix of SLJ +BLD","c(-70.78127, 42.53495)",722.7304231639392,65.6958938178544,785.72964918935,65.6958938178544
Baker North,4,2014,SL,72.27304231639393,6.56958938178544,78.572964918935,6.56958938178544,KEEN ONE,Byrnes,32,O,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"""SLJ is a mix of SLJ +BLD","c(-70.78127, 42.53495)",505.9112962147575,45.98712567249808,550.010754432545,45.98712567249808
Baker North,4,2014,SL,72.27304231639393,6.56958938178544,78.572964918935,6.56958938178544,KEEN ONE,Byrnes,40,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"""SLJ is a mix of SLJ +BLD","c(-70.78127, 42.53495)",433.6382538983636,39.41753629071264,471.43778951361,39.41753629071264
Baker North,4,2014,SL,72.27304231639393,6.56958938178544,78.572964918935,6.56958938178544,KEEN ONE,Byrnes,8,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"""SLJ is a mix of SLJ +BLD","c(-70.78127, 42.53495)",433.6382538983636,39.41753629071264,471.43778951361,39.41753629071264
Baker North,4,2015,SL,25.71249524281994,1.394233159084495,11.985510641059701,1.394233159084495,KEEN ONE,Byrnes,0,O,12,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78151, 42.53502)",308.5499429138393,16.73079790901394,143.8261276927164,16.73079790901394
Baker North,4,2015,SL,25.71249524281994,1.394233159084495,11.985510641059701,1.394233159084495,KEEN ONE,Byrnes,16,O,14,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78151, 42.53502)",359.97493339947914,19.51926422718293,167.7971489748358,19.51926422718293
Baker North,4,2015,SL,25.71249524281994,1.394233159084495,11.985510641059701,1.394233159084495,KEEN ONE,Byrnes,24,I,23,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78151, 42.53502)",591.3873905848586,32.06736265894338,275.66674474437315,32.06736265894338
Baker North,4,2015,SL,25.71249524281994,1.394233159084495,11.985510641059701,1.394233159084495,KEEN ONE,Byrnes,32,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78151, 42.53502)",102.84998097127976,5.57693263633798,47.942042564238804,5.57693263633798
Baker North,4,2015,SL,25.71249524281994,1.394233159084495,11.985510641059701,1.394233159084495,KEEN ONE,Byrnes,40,I,14,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78151, 42.53502)",359.97493339947914,19.51926422718293,167.7971489748358,19.51926422718293
Baker North,4,2015,SL,25.71249524281994,1.394233159084495,11.985510641059701,1.394233159084495,KEEN ONE,Byrnes,8,I,23,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78151, 42.53502)",591.3873905848586,32.06736265894338,275.66674474437315,32.06736265894338
Baker North,4,2016,SL,22.85643786305358,1.82230474634416,16.5841610114762,1.82230474634416,KEEN ONE,Byrnes,0,O,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78035, 42.53563)",137.13862717832149,10.93382847806496,99.50496606885721,10.93382847806496
Baker North,4,2016,SL,22.85643786305358,1.82230474634416,16.5841610114762,1.82230474634416,KEEN ONE,Byrnes,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78035, 42.53563)",0,0,0,0
Baker North,4,2016,SL,22.85643786305358,1.82230474634416,16.5841610114762,1.82230474634416,KEEN ONE,Byrnes,24,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78035, 42.53563)",45.71287572610716,3.64460949268832,33.1683220229524,3.64460949268832
Baker North,4,2016,SL,22.85643786305358,1.82230474634416,16.5841610114762,1.82230474634416,KEEN ONE,Byrnes,32,O,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78035, 42.53563)",182.85150290442863,14.57843797075328,132.6732880918096,14.57843797075328
Baker North,4,2016,SL,22.85643786305358,1.82230474634416,16.5841610114762,1.82230474634416,KEEN ONE,Byrnes,40,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78035, 42.53563)",68.56931358916074,5.46691423903248,49.75248303442861,5.46691423903248
Baker North,4,2016,SL,22.85643786305358,1.82230474634416,16.5841610114762,1.82230474634416,KEEN ONE,Byrnes,8,I,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78035, 42.53563)",114.28218931526789,9.1115237317208,82.920805057381,9.1115237317208
Baker North,4,2017,SL,28.49845421251436,1.32029876626552,11.2182680293055,1.32029876626552,KEEN ONE,Byrnes,0,O,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.7812, 42.53491)",284.9845421251436,13.202987662655199,112.182680293055,13.202987662655199
Baker North,4,2017,SL,28.49845421251436,1.32029876626552,11.2182680293055,1.32029876626552,KEEN ONE,Byrnes,16,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.7812, 42.53491)",28.49845421251436,1.32029876626552,11.2182680293055,1.32029876626552
Baker North,4,2017,SL,28.49845421251436,1.32029876626552,11.2182680293055,1.32029876626552,KEEN ONE,Byrnes,24,I,18,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.7812, 42.53491)",512.9721758252585,23.765377792779358,201.92882452749902,23.765377792779358
Baker North,4,2017,SL,28.49845421251436,1.32029876626552,11.2182680293055,1.32029876626552,KEEN ONE,Byrnes,32,O,17,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.7812, 42.53491)",484.47372161274416,22.445079026513838,190.7105564981935,22.445079026513838
Baker North,4,2017,SL,28.49845421251436,1.32029876626552,11.2182680293055,1.32029876626552,KEEN ONE,Byrnes,40,I,20,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.7812, 42.53491)",569.9690842502872,26.405975325310397,224.36536058611,26.405975325310397
Baker North,4,2017,SL,28.49845421251436,1.32029876626552,11.2182680293055,1.32029876626552,KEEN ONE,Byrnes,8,I,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.7812, 42.53491)",142.4922710625718,6.601493831327599,56.0913401465275,6.601493831327599
Baker North,4,2018,AGCL,19.20655424341772,NA,11.8613876844644,NA,KEEN ONE,Byrnes,0,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.78218, 42.53659)",19.20655424341772,NA,11.8613876844644,NA
Baker North,4,2018,AGCL,19.20655424341772,NA,11.8613876844644,NA,KEEN ONE,Byrnes,16,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.78218, 42.53659)",19.20655424341772,NA,11.8613876844644,NA
Baker North,4,2018,AGCL,19.20655424341772,NA,11.8613876844644,NA,KEEN ONE,Byrnes,24,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.78218, 42.53659)",38.41310848683544,NA,23.7227753689288,NA
Baker North,4,2018,AGCL,19.20655424341772,NA,11.8613876844644,NA,KEEN ONE,Byrnes,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.78218, 42.53659)",19.20655424341772,NA,11.8613876844644,NA
Baker North,4,2018,AGCL,19.20655424341772,NA,11.8613876844644,NA,KEEN ONE,Byrnes,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.78218, 42.53659)",0,NA,0,NA
Baker North,4,2018,AGCL,19.20655424341772,NA,11.8613876844644,NA,KEEN ONE,Byrnes,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.78218, 42.53659)",0,NA,0,NA
Baker North,4,2018,SL,25.510754256737023,2.7661321571832698,27.5279953228179,2.7661321571832698,KEEN ONE,Byrnes,0,O,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78218, 42.53659)",178.57527979715917,19.362925100282887,192.6959672597253,19.362925100282887
Baker North,4,2018,SL,25.510754256737023,2.7661321571832698,27.5279953228179,2.7661321571832698,KEEN ONE,Byrnes,16,O,20,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78218, 42.53659)",510.21508513474043,55.322643143665395,550.559906456358,55.322643143665395
Baker North,4,2018,SL,25.510754256737023,2.7661321571832698,27.5279953228179,2.7661321571832698,KEEN ONE,Byrnes,24,I,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78218, 42.53659)",204.08603405389619,22.129057257466158,220.2239625825432,22.129057257466158
Baker North,4,2018,SL,25.510754256737023,2.7661321571832698,27.5279953228179,2.7661321571832698,KEEN ONE,Byrnes,32,O,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78218, 42.53659)",255.10754256737022,27.661321571832698,275.279953228179,27.661321571832698
Baker North,4,2018,SL,25.510754256737023,2.7661321571832698,27.5279953228179,2.7661321571832698,KEEN ONE,Byrnes,40,I,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78218, 42.53659)",255.10754256737022,27.661321571832698,275.279953228179,27.661321571832698
Baker North,4,2018,SL,25.510754256737023,2.7661321571832698,27.5279953228179,2.7661321571832698,KEEN ONE,Byrnes,8,I,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.78218, 42.53659)",178.57527979715917,19.362925100282887,192.6959672597253,19.362925100282887
SW Appledore,North Pepperrell,2014,AGCL,13.4054618990409,NA,13.4054618990409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-70.619525006, 42.986057997)",NA,NA,NA,NA
SW Appledore,North Pepperrell,2014,SL,38.357989706619655,0.9568155278186771,7.605066110624881,0.9568155278186771,KEEN ONE,Byrnes,0,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.619525006, 42.986057997)",76.71597941323931,1.9136310556373541,15.210132221249761,1.9136310556373541
SW Appledore,North Pepperrell,2014,SL,38.357989706619655,0.9568155278186771,7.605066110624881,0.9568155278186771,KEEN ONE,Byrnes,16,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.619525006, 42.986057997)",115.07396911985896,2.8704465834560313,22.81519833187464,2.8704465834560313
SW Appledore,North Pepperrell,2014,SL,38.357989706619655,0.9568155278186771,7.605066110624881,0.9568155278186771,KEEN ONE,Byrnes,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.619525006, 42.986057997)",0,0,0,0
SW Appledore,North Pepperrell,2014,SL,38.357989706619655,0.9568155278186771,7.605066110624881,0.9568155278186771,KEEN ONE,Byrnes,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.619525006, 42.986057997)",38.357989706619655,0.9568155278186771,7.605066110624881,0.9568155278186771
SW Appledore,North Pepperrell,2014,SL,38.357989706619655,0.9568155278186771,7.605066110624881,0.9568155278186771,KEEN ONE,Byrnes,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.619525006, 42.986057997)",0,0,0,0
SW Appledore,North Pepperrell,2014,SL,38.357989706619655,0.9568155278186771,7.605066110624881,0.9568155278186771,KEEN ONE,Byrnes,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.619525006, 42.986057997)",76.71597941323931,1.9136310556373541,15.210132221249761,1.9136310556373541
SW Appledore,North Pepperrell,2015,AGCL,30.145667184363912,NA,36.2723969999392,NA,KEEN ONE,Byrnes,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6199330370873, 42.9859418235719)",0,NA,0,NA
SW Appledore,North Pepperrell,2015,AGCL,30.145667184363912,NA,36.2723969999392,NA,KEEN ONE,Byrnes,16,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6199330370873, 42.9859418235719)",30.145667184363912,NA,36.2723969999392,NA
SW Appledore,North Pepperrell,2015,AGCL,30.145667184363912,NA,36.2723969999392,NA,KEEN ONE,Byrnes,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6199330370873, 42.9859418235719)",0,NA,0,NA
SW Appledore,North Pepperrell,2015,AGCL,30.145667184363912,NA,36.2723969999392,NA,KEEN ONE,Byrnes,32,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6199330370873, 42.9859418235719)",0,NA,0,NA
SW Appledore,North Pepperrell,2015,AGCL,30.145667184363912,NA,36.2723969999392,NA,KEEN ONE,Byrnes,40,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6199330370873, 42.9859418235719)",30.145667184363912,NA,36.2723969999392,NA
SW Appledore,North Pepperrell,2015,AGCL,30.145667184363912,NA,36.2723969999392,NA,KEEN ONE,Byrnes,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6199330370873, 42.9859418235719)",0,NA,0,NA
SW Appledore,North Pepperrell,2015,SL,24.13123647495712,1.5022259289471451,13.21848480843132,1.5022259289471451,KEEN ONE,Byrnes,0,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6199330370873, 42.9859418235719)",48.26247294991424,3.0044518578942903,26.43696961686264,3.0044518578942903
SW Appledore,North Pepperrell,2015,SL,24.13123647495712,1.5022259289471451,13.21848480843132,1.5022259289471451,KEEN ONE,Byrnes,16,O,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6199330370873, 42.9859418235719)",168.91865532469984,10.515581502630017,92.52939365901923,10.515581502630017
SW Appledore,North Pepperrell,2015,SL,24.13123647495712,1.5022259289471451,13.21848480843132,1.5022259289471451,KEEN ONE,Byrnes,24,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6199330370873, 42.9859418235719)",48.26247294991424,3.0044518578942903,26.43696961686264,3.0044518578942903
SW Appledore,North Pepperrell,2015,SL,24.13123647495712,1.5022259289471451,13.21848480843132,1.5022259289471451,KEEN ONE,Byrnes,32,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6199330370873, 42.9859418235719)",0,0,0,0
SW Appledore,North Pepperrell,2015,SL,24.13123647495712,1.5022259289471451,13.21848480843132,1.5022259289471451,KEEN ONE,Byrnes,40,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6199330370873, 42.9859418235719)",144.78741884974272,9.01335557368287,79.31090885058792,9.01335557368287
SW Appledore,North Pepperrell,2015,SL,24.13123647495712,1.5022259289471451,13.21848480843132,1.5022259289471451,KEEN ONE,Byrnes,8,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6199330370873, 42.9859418235719)",24.13123647495712,1.5022259289471451,13.21848480843132,1.5022259289471451
SW Appledore,North Pepperrell,2016,AGCL,16.86865042645413,NA,19.6675861529132,NA,KEEN ONE,Byrnes,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61996, 42.98606)",0,NA,0,NA
SW Appledore,North Pepperrell,2016,AGCL,16.86865042645413,NA,19.6675861529132,NA,KEEN ONE,Byrnes,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61996, 42.98606)",0,NA,0,NA
SW Appledore,North Pepperrell,2016,AGCL,16.86865042645413,NA,19.6675861529132,NA,KEEN ONE,Byrnes,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61996, 42.98606)",0,NA,0,NA
SW Appledore,North Pepperrell,2016,AGCL,16.86865042645413,NA,19.6675861529132,NA,KEEN ONE,Byrnes,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61996, 42.98606)",16.86865042645413,NA,19.6675861529132,NA
SW Appledore,North Pepperrell,2016,AGCL,16.86865042645413,NA,19.6675861529132,NA,KEEN ONE,Byrnes,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61996, 42.98606)",0,NA,0,NA
SW Appledore,North Pepperrell,2016,AGCL,16.86865042645413,NA,19.6675861529132,NA,KEEN ONE,Byrnes,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61996, 42.98606)",0,NA,0,NA
SW Appledore,North Pepperrell,2016,SL,28.085903776102867,1.9155014408874949,17.7038523399398,1.9155014408874949,KEEN ONE,Byrnes,0,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61996, 42.98606)",112.34361510441147,7.662005763549979,70.8154093597592,7.662005763549979
SW Appledore,North Pepperrell,2016,SL,28.085903776102867,1.9155014408874949,17.7038523399398,1.9155014408874949,KEEN ONE,Byrnes,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61996, 42.98606)",0,0,0,0
SW Appledore,North Pepperrell,2016,SL,28.085903776102867,1.9155014408874949,17.7038523399398,1.9155014408874949,KEEN ONE,Byrnes,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61996, 42.98606)",0,0,0,0
SW Appledore,North Pepperrell,2016,SL,28.085903776102867,1.9155014408874949,17.7038523399398,1.9155014408874949,KEEN ONE,Byrnes,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61996, 42.98606)",28.085903776102867,1.9155014408874949,17.7038523399398,1.9155014408874949
SW Appledore,North Pepperrell,2016,SL,28.085903776102867,1.9155014408874949,17.7038523399398,1.9155014408874949,KEEN ONE,Byrnes,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61996, 42.98606)",0,0,0,0
SW Appledore,North Pepperrell,2016,SL,28.085903776102867,1.9155014408874949,17.7038523399398,1.9155014408874949,KEEN ONE,Byrnes,8,I,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61996, 42.98606)",140.42951888051434,9.577507204437474,88.519261699699,9.577507204437474
SW Appledore,North Pepperrell,2017,SL,8.834273534770748,0.687786257690157,5.08582769689705,0.687786257690157,KEEN ONE,Byrnes,0,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6199, 42.98613)",8.834273534770748,0.687786257690157,5.08582769689705,0.687786257690157
SW Appledore,North Pepperrell,2017,SL,8.834273534770748,0.687786257690157,5.08582769689705,0.687786257690157,KEEN ONE,Byrnes,16,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6199, 42.98613)",8.834273534770748,0.687786257690157,5.08582769689705,0.687786257690157
SW Appledore,North Pepperrell,2017,SL,8.834273534770748,0.687786257690157,5.08582769689705,0.687786257690157,KEEN ONE,Byrnes,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6199, 42.98613)",0,0,0,0
SW Appledore,North Pepperrell,2017,SL,8.834273534770748,0.687786257690157,5.08582769689705,0.687786257690157,KEEN ONE,Byrnes,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6199, 42.98613)",8.834273534770748,0.687786257690157,5.08582769689705,0.687786257690157
SW Appledore,North Pepperrell,2017,SL,8.834273534770748,0.687786257690157,5.08582769689705,0.687786257690157,KEEN ONE,Byrnes,40,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6199, 42.98613)",26.502820604312245,2.0633587730704708,15.257483090691151,2.0633587730704708
